waveform	Ch0		Gen	
t0	10/3/2021  19:53:50.428034		10/3/2021  19:53:50.428036	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
10/3/2021  19:53:50.437909	9.998284E-1	10/3/2021  19:53:50.437911	5.904779E-1
10/3/2021  19:53:50.437914	1.087780E+0	10/3/2021  19:53:50.437916	6.731981E-1
10/3/2021  19:53:50.437919	1.174097E+0	10/3/2021  19:53:50.437921	7.552644E-1
10/3/2021  19:53:50.437924	1.259759E+0	10/3/2021  19:53:50.437926	8.360228E-1
10/3/2021  19:53:50.437929	1.345095E+0	10/3/2021  19:53:50.437931	9.167813E-1
10/3/2021  19:53:50.437934	1.429123E+0	10/3/2021  19:53:50.437936	9.949240E-1
10/3/2021  19:53:50.437939	1.509882E+0	10/3/2021  19:53:50.437941	1.074375E+0
10/3/2021  19:53:50.437944	1.590967E+0	10/3/2021  19:53:50.437946	1.151210E+0
10/3/2021  19:53:50.437949	1.669437E+0	10/3/2021  19:53:50.437951	1.227064E+0
10/3/2021  19:53:50.437954	1.746272E+0	10/3/2021  19:53:50.437956	1.299975E+0
10/3/2021  19:53:50.437959	1.821799E+0	10/3/2021  19:53:50.437961	1.372887E+0
10/3/2021  19:53:50.437964	1.894383E+0	10/3/2021  19:53:50.437966	1.444490E+0
10/3/2021  19:53:50.437969	1.967622E+0	10/3/2021  19:53:50.437971	1.512824E+0
10/3/2021  19:53:50.437974	2.036283E+0	10/3/2021  19:53:50.437976	1.581158E+0
10/3/2021  19:53:50.437979	2.103963E+0	10/3/2021  19:53:50.437981	1.647204E+0
10/3/2021  19:53:50.437984	2.169681E+0	10/3/2021  19:53:50.437986	1.710960E+0
10/3/2021  19:53:50.437989	2.234419E+0	10/3/2021  19:53:50.437991	1.772101E+0
10/3/2021  19:53:50.437994	2.295560E+0	10/3/2021  19:53:50.437996	1.831608E+0
10/3/2021  19:53:50.437999	2.355393E+0	10/3/2021  19:53:50.438001	1.888171E+0
10/3/2021  19:53:50.438004	2.410649E+0	10/3/2021  19:53:50.438006	1.944081E+0
10/3/2021  19:53:50.438009	2.464924E+0	10/3/2021  19:53:50.438011	1.997375E+0
10/3/2021  19:53:50.438014	2.517564E+0	10/3/2021  19:53:50.438016	2.048053E+0
10/3/2021  19:53:50.438019	2.566934E+0	10/3/2021  19:53:50.438021	2.095135E+0
10/3/2021  19:53:50.438024	2.613689E+0	10/3/2021  19:53:50.438026	2.140909E+0
10/3/2021  19:53:50.438029	2.657829E+0	10/3/2021  19:53:50.438031	2.183741E+0
10/3/2021  19:53:50.438034	2.700006E+0	10/3/2021  19:53:50.438036	2.224283E+0
